Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2009,1,1,0,30,0,0,1,0.14,1.3,100,2,1000,0,0,0,0,1,1.1260000000000001,308.3
2009,1,1,1,30,0,0,1,0.14,1.4000000000000001,100,2,1000,0,0,0,0,1,1.168,307
2009,1,1,2,30,0,0,1,0.14,1.6,100,2,1000,0,0,0,0,4,1.228,309
2009,1,1,3,30,0,0,1,0.14,1.9000000000000001,100,2,1000,0,0,0,0,1,1.301,309.8
2009,1,1,4,30,0,0,1,0.14,2.2,100,2,1000,0,0,0,0,1,1.383,305.7
2009,1,1,5,30,0,0,2,0.14,2.4000000000000004,100,3,1000,0,0,0,0,0,1.462,299.1
2009,1,1,6,30,0,0,2,0.14,2.4000000000000004,100,3,1000,0,0,0,0,1,1.5250000000000001,290.5
2009,1,1,7,30,14,153,2,0.14,2.3000000000000003,94.26,4,1000,14,19,19,153,1,1.577,285.3
2009,1,1,8,30,10,0,2,0.14,2.1,90.26,5,1000,51,10,165,569,3,1.6260000000000001,284.5
2009,1,1,9,30,58,0,2,0.14,2,79.27,7,1000,67,58,319,740,3,1.679,293.1
2009,1,1,10,30,77,0,2,0.14,2.1,70,9,1000,72,77,438,832,3,1.736,305.5
2009,1,1,11,30,92,0,2,0.14,2.3000000000000003,64.69,10,1000,74,92,503,867,3,1.793,319.90000000000003
2009,1,1,12,30,91,0,2,0.14,2.4000000000000004,60.27,11,1000,71,91,510,877,3,1.844,331.70000000000005
2009,1,1,13,30,111,0,2,0.14,2.2,55.85,12,1000,69,111,456,848,3,1.889,331.90000000000003
2009,1,1,14,30,68,0,2,0.14,1.8,59.84,11,1000,61,68,348,788,3,1.944,324.3
2009,1,1,15,30,55,0,2,0.14,1.2000000000000002,68.85000000000001,9,1000,48,55,200,657,3,2.007,307.3
2009,1,1,16,30,7,0,3,0.14,0.8,85.02,7,1000,22,7,43,316,3,2.062,280.40000000000003
2009,1,1,17,30,0,0,3,0.14,0.9,87.45,6,1000,0,0,0,0,3,2.101,271.7
2009,1,1,18,30,0,0,3,0.14,0.9,87.19,6,1000,0,0,0,0,1,2.133,280.6
2009,1,1,19,30,0,0,3,0.14,0.8,87.01,6,1000,0,0,0,0,1,2.168,292.3
2009,1,1,20,30,0,0,2,0.14,0.7000000000000001,86.81,6,1000,0,0,0,0,1,2.202,298.1
2009,1,1,21,30,0,0,2,0.14,0.6000000000000001,86.84,6,1000,0,0,0,0,1,2.229,294.2
2009,1,1,22,30,0,0,3,0.14,0.6000000000000001,93.43,5,1000,0,0,0,0,1,2.239,293.3
2009,1,1,23,30,0,0,2,0.14,0.7000000000000001,100,4,1000,0,0,0,0,1,2.216,301.40000000000003
2009,1,2,0,30,0,0,2,0.14,0.7000000000000001,100,4,1000,0,0,0,0,1,2.144,307.1
2009,1,2,1,30,0,0,2,0.14,0.6000000000000001,100,4,1000,0,0,0,0,1,2.037,303.8
2009,1,2,2,30,0,0,2,0.14,0.6000000000000001,100,4,1000,0,0,0,0,1,1.935,280
2009,1,2,3,30,0,0,2,0.14,0.8,100,4,1000,0,0,0,0,1,1.862,243.9
2009,1,2,4,30,0,0,2,0.14,0.9,100,3,1000,0,0,0,0,1,1.866,241.60000000000002
2009,1,2,5,30,0,0,2,0.14,0.9,100,3,1000,0,0,0,0,1,1.94,254.9
2009,1,2,6,30,0,0,2,0.14,0.8,100,4,1000,0,0,0,0,3,1.964,246.60000000000002
2009,1,2,7,30,14,140,3,0.14,1.1,92.23,6,1000,14,18,18,140,1,1.881,212.70000000000002
2009,1,2,8,30,17,0,4,0.14,1.8,86.28,8,1000,50,17,163,565,4,1.809,183.8
2009,1,2,9,30,72,0,5,0.14,2.3000000000000003,79.65,10,1000,68,72,316,729,3,1.872,166.8
2009,1,2,10,30,167,20,6,0.14,2.2,80.96000000000001,11,1000,77,176,432,805,3,2.02,171
2009,1,2,11,30,220,244,7,0.14,1.9000000000000001,79.93,12,1000,81,342,496,834,2,2.152,181.9
2009,1,2,12,30,82,834,8,0.14,1.2000000000000002,82.95,12,1000,82,501,501,834,7,2.211,183
2009,1,2,13,30,24,0,8,0.14,0.5,86.51,12,1000,83,24,448,796,8,2.1310000000000002,184.4
2009,1,2,14,30,48,0,9,0.14,0.2,93.56,11,1000,77,48,342,722,8,1.973,138.6
2009,1,2,15,30,64,0,8,0.14,0.30000000000000004,99.75,10,1000,59,64,196,585,4,1.851,16
2009,1,2,16,30,23,0,8,0.14,0.30000000000000004,100,9,1000,26,23,43,234,8,1.706,348.3
2009,1,2,17,30,0,0,7,0.14,0.5,100,8,1000,0,0,0,0,7,1.486,328.6
2009,1,2,18,30,0,0,7,0.14,0.7000000000000001,100,8,1000,0,0,0,0,7,1.26,317.6
2009,1,2,19,30,0,0,6,0.14,0.9,100,7,1000,0,0,0,0,7,1.092,296.3
2009,1,2,20,30,0,0,4,0.14,1.2000000000000002,100,6,1000,0,0,0,0,7,0.99,287.6
2009,1,2,21,30,0,0,4,0.14,1.5,100,6,1000,0,0,0,0,7,0.934,288.3
2009,1,2,22,30,0,0,4,0.14,2.1,100,6,1000,0,0,0,0,4,0.901,291.8
2009,1,2,23,30,0,0,4,0.14,2.6,100,5,1000,0,0,0,0,7,0.88,294.90000000000003
2009,1,3,0,30,0,0,4,0.14,2.6,100,5,1000,0,0,0,0,7,0.865,297.8
2009,1,3,1,30,0,0,4,0.14,2.5,100,5,1000,0,0,0,0,8,0.849,294.40000000000003
2009,1,3,2,30,0,0,4,0.14,2.5,100,5,1000,0,0,0,0,7,0.8290000000000001,294.5
2009,1,3,3,30,0,0,4,0.14,2.8000000000000003,100,5,1000,0,0,0,0,4,0.812,298.5
2009,1,3,4,30,0,0,3,0.14,3.1,99.25,5,1000,0,0,0,0,4,0.792,307.8
2009,1,3,5,30,0,0,3,0.14,3.2,99.52,5,1000,0,0,0,0,3,0.759,311.1
2009,1,3,6,30,0,0,4,0.14,3.2,100,5,1000,0,0,0,0,1,0.714,311.3
2009,1,3,7,30,15,111,3,0.14,3.2,99.87,5,1000,15,18,18,111,0,0.671,306.90000000000003
2009,1,3,8,30,57,567,3,0.14,3.5,93.21000000000001,6,1000,57,170,170,567,0,0.643,305.2
2009,1,3,9,30,67,787,3,0.14,3.8000000000000003,78.51,8,1000,67,335,335,787,0,0.63,308
2009,1,3,10,30,72,877,2,0.14,3.9000000000000004,67.35,9,1000,72,460,460,877,0,0.626,315.20000000000005
2009,1,3,11,30,73,917,0,0.14,3.9000000000000004,57.22,10,1000,73,530,530,917,0,0.624,321.1
2009,1,3,12,30,73,924,0,0.14,3.8000000000000003,50.68,11,1000,73,538,538,924,1,0.626,326.8
2009,1,3,13,30,138,557,0,0.14,3.6,49.28,11,1000,74,394,481,885,7,0.636,331.6
2009,1,3,14,30,123,433,0,0.14,3.2,52.02,10,1000,66,283,369,822,4,0.655,333.1
2009,1,3,15,30,92,158,0,0.14,2.2,59.76,8,1000,52,129,215,685,4,0.681,328.70000000000005
2009,1,3,16,30,26,101,0,0.14,1.5,74.24,6,1000,25,34,49,324,7,0.714,318
2009,1,3,17,30,0,0,0,0.14,1.5,81.85000000000001,4,1000,0,0,0,0,4,0.747,313.20000000000005
2009,1,3,18,30,0,0,0,0.14,1.5,84.22,3,1000,0,0,0,0,1,0.774,314.1
2009,1,3,19,30,0,0,-1,0.14,1.2000000000000002,86.27,2,1000,0,0,0,0,1,0.789,316.90000000000003
2009,1,3,20,30,0,0,-1,0.14,1.1,81.86,2,1000,0,0,0,0,0,0.793,320.3
2009,1,3,21,30,0,0,-2,0.14,0.9,77.48,2,1000,0,0,0,0,0,0.791,320.90000000000003
2009,1,3,22,30,0,0,-3,0.14,0.8,73.55,2,1000,0,0,0,0,0,0.79,329.90000000000003
2009,1,3,23,30,0,0,-3,0.14,0.7000000000000001,75.71000000000001,1,1000,0,0,0,0,0,0.79,351.1
2009,1,4,0,30,0,0,-4,0.14,0.7000000000000001,73.04,1,1000,0,0,0,0,0,0.785,8.8
2009,1,4,1,30,0,0,-4,0.14,0.7000000000000001,70.9,1,1000,0,0,0,0,0,0.774,16.5
2009,1,4,2,30,0,0,-5,0.14,0.6000000000000001,68.93,1,1000,0,0,0,0,0,0.763,16.2
2009,1,4,3,30,0,0,-5,0.14,0.4,67.24,0,1000,0,0,0,0,1,0.752,13.9
2009,1,4,4,30,0,0,-5,0.14,0.4,66.5,0,1000,0,0,0,0,1,0.745,11.4
2009,1,4,5,30,0,0,-5,0.14,0.4,65.22,0,1000,0,0,0,0,1,0.739,357.70000000000005
2009,1,4,6,30,0,0,-6,0.14,0.5,63.52,0,1000,0,0,0,0,1,0.724,333.1
2009,1,4,7,30,19,0,-6,0.14,0.7000000000000001,59.33,2,1000,14,19,19,170,4,0.6990000000000001,317.8
2009,1,4,8,30,49,624,-4,0.14,1,53.85,5,1000,49,174,174,624,1,0.675,304.7
2009,1,4,9,30,64,795,-5,0.14,1.3,43.65,7,1000,64,336,336,795,0,0.661,310.6
