Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2006,1,1,0,30,0,0,6,0.14200000000000002,1.6,100,7,1000,0,0,0,0,8,1.1460000000000001,130
2006,1,1,1,30,0,0,4,0.14200000000000002,1.8,100,6,1000,0,0,0,0,7,1.091,132.3
2006,1,1,2,30,0,0,4,0.14200000000000002,2,100,6,1000,0,0,0,0,7,1.035,136.6
2006,1,1,3,30,0,0,4,0.14200000000000002,2.3000000000000003,100,6,1000,0,0,0,0,7,0.998,139.8
2006,1,1,4,30,0,0,4,0.14200000000000002,2.8000000000000003,100,6,1000,0,0,0,0,7,0.993,139.6
2006,1,1,5,30,0,0,4,0.14200000000000002,3.2,99.15,6,1000,0,0,0,0,7,1.098,141.20000000000002
2006,1,1,6,30,0,0,4,0.14200000000000002,3.7,98.4,6,990,0,0,0,0,6,1.403,144.9
2006,1,1,7,30,2,0,4,0.14200000000000002,4.4,90.94,7,990,14,2,19,154,6,1.786,146.9
2006,1,1,8,30,17,0,4,0.14200000000000002,5.1000000000000005,80.96000000000001,9,990,50,17,163,566,6,2.06,147.20000000000002
2006,1,1,9,30,22,0,4,0.14200000000000002,5.7,76,10,990,67,22,313,726,6,2.248,146.4
2006,1,1,10,30,31,0,4,0.14200000000000002,5.9,71.01,11,990,75,31,428,801,6,2.457,143.8
2006,1,1,11,30,35,0,5,0.14200000000000002,6.4,73.05,11,990,74,35,492,843,6,2.699,150.3
2006,1,1,12,30,22,0,6,0.14200000000000002,6.9,83.57000000000001,10,990,71,22,497,852,6,2.926,142.1
2006,1,1,13,30,43,0,7,0.14200000000000002,6.5,87.78,10,990,66,43,444,830,6,3.02,133.20000000000002
2006,1,1,14,30,14,0,7,0.14200000000000002,6.5,91.75,10,990,64,14,336,747,6,3.009,138.70000000000002
2006,1,1,15,30,9,0,8,0.14200000000000002,6.6000000000000005,94.69,10,990,53,9,190,595,6,3.036,137.70000000000002
2006,1,1,16,30,4,0,8,0.14200000000000002,6.1000000000000005,97.37,10,990,24,4,39,222,6,3.071,136.3
2006,1,1,17,30,0,0,9,0.14200000000000002,6.300000000000001,100,10,990,0,0,0,0,6,3.067,133.9
2006,1,1,18,30,0,0,9,0.14200000000000002,6.2,100,10,990,0,0,0,0,6,3.047,136.1
2006,1,1,19,30,0,0,9,0.14200000000000002,4.800000000000001,100,10,990,0,0,0,0,6,3.004,143.4
2006,1,1,20,30,0,0,9,0.14200000000000002,2.9000000000000004,100,10,990,0,0,0,0,6,2.904,156.5
2006,1,1,21,30,0,0,8,0.14200000000000002,1.7000000000000002,100,9,990,0,0,0,0,6,2.7800000000000002,177.60000000000002
2006,1,1,22,30,0,0,8,0.14200000000000002,1.1,100,9,990,0,0,0,0,9,2.662,177.9
2006,1,1,23,30,0,0,7,0.14200000000000002,1,100,8,990,0,0,0,0,6,2.541,169.3
2006,1,2,0,30,0,0,7,0.14200000000000002,1,100,8,990,0,0,0,0,6,2.4250000000000003,163.5
2006,1,2,1,30,0,0,7,0.14200000000000002,1.1,100,8,990,0,0,0,0,6,2.37,143.6
2006,1,2,2,30,0,0,7,0.14200000000000002,1.5,100,8,990,0,0,0,0,6,2.359,132.20000000000002
2006,1,2,3,30,0,0,7,0.14200000000000002,2.2,100,8,990,0,0,0,0,6,2.331,124.2
2006,1,2,4,30,0,0,7,0.14200000000000002,3,100,8,990,0,0,0,0,6,2.2920000000000003,121.2
2006,1,2,5,30,0,0,7,0.14200000000000002,3.7,100,8,990,0,0,0,0,9,2.251,119.5
2006,1,2,6,30,0,0,7,0.14200000000000002,4.2,99.52,9,990,0,0,0,0,9,2.207,120.2
2006,1,2,7,30,4,0,7,0.14200000000000002,4.7,99.79,9,980,14,4,18,158,9,2.187,120.60000000000001
2006,1,2,8,30,38,0,8,0.14200000000000002,5.5,97.33,10,980,48,38,163,576,6,2.209,122.80000000000001
2006,1,2,9,30,56,0,9,0.14200000000000002,6.300000000000001,96.97,11,980,65,56,314,733,8,2.2640000000000002,126.2
2006,1,2,10,30,8,0,10,0.14200000000000002,6.800000000000001,95.14,12,980,76,8,430,803,7,2.2920000000000003,127.60000000000001
2006,1,2,11,30,225,183,10,0.14200000000000002,7,98.33,12,980,86,316,493,820,7,2.238,138.9
2006,1,2,12,30,195,399,10,0.14200000000000002,6.7,92.65,13,980,89,396,499,815,7,2.182,159.60000000000002
2006,1,2,13,30,136,564,10,0.14200000000000002,6,97.01,12,980,106,394,436,720,8,2.16,177.60000000000002
2006,1,2,14,30,130,390,9,0.14200000000000002,5.4,93.27,12,980,91,272,332,659,8,2.124,197.3
2006,1,2,15,30,82,292,9,0.14200000000000002,5.4,94.88,11,990,69,150,188,509,3,2.076,222.4
2006,1,2,16,30,27,74,8,0.14200000000000002,5.7,97.25,10,990,28,32,40,165,8,2.013,249.9
2006,1,2,17,30,0,0,8,0.14200000000000002,5.7,100,9,990,0,0,0,0,7,1.932,267.5
2006,1,2,18,30,0,0,7,0.14200000000000002,4.800000000000001,98.87,9,990,0,0,0,0,6,1.841,273.6
2006,1,2,19,30,0,0,7,0.14200000000000002,3.4000000000000004,100,8,1000,0,0,0,0,7,1.742,272.5
2006,1,2,20,30,0,0,7,0.14200000000000002,2.5,100,8,1000,0,0,0,0,7,1.635,265.7
2006,1,2,21,30,0,0,6,0.14200000000000002,1.9000000000000001,100,7,1000,0,0,0,0,0,1.522,258.6
2006,1,2,22,30,0,0,6,0.14200000000000002,1.4000000000000001,100,7,1000,0,0,0,0,0,1.4000000000000001,254.5
2006,1,2,23,30,0,0,6,0.14200000000000002,1.2000000000000002,100,7,1000,0,0,0,0,0,1.2650000000000001,246.5
2006,1,3,0,30,0,0,6,0.14200000000000002,1,100,7,1000,0,0,0,0,0,1.135,236.60000000000002
2006,1,3,1,30,0,0,6,0.14200000000000002,0.9,100,7,1000,0,0,0,0,0,1.06,214
2006,1,3,2,30,0,0,4,0.14200000000000002,0.9,100,6,1000,0,0,0,0,0,1.067,182.20000000000002
