Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
1999,1,1,0,30,0,0,4,0.138,2.6,100,6,1000,0,0,0,0,0,0.883,309.1
1999,1,1,1,30,0,0,4,0.138,2,100,5,1000,0,0,0,0,0,0.865,307.8
1999,1,1,2,30,0,0,4,0.138,1.8,100,5,1000,0,0,0,0,1,0.849,304.6
1999,1,1,3,30,0,0,2,0.138,1.7000000000000002,100,4,1000,0,0,0,0,3,0.835,303
1999,1,1,4,30,0,0,2,0.138,1.6,97.88,4,1000,0,0,0,0,4,0.8210000000000001,302.3
1999,1,1,5,30,0,0,2,0.138,1.4000000000000001,100,3,1000,0,0,0,0,4,0.809,302.6
1999,1,1,6,30,0,0,1,0.138,1.3,96.36,3,1000,0,0,0,0,4,0.798,304.40000000000003
1999,1,1,7,30,13,281,1,0.138,1.7000000000000002,87.34,4,1000,13,22,22,281,1,0.784,304.40000000000003
1999,1,1,8,30,40,696,1,0.138,2.1,72.92,7,1000,40,179,179,696,1,0.773,301
1999,1,1,9,30,51,848,0,0.138,1.8,55.32,10,1010,51,339,339,848,0,0.765,312.90000000000003
1999,1,1,10,30,57,916,0,0.138,1.3,45.94,12,1000,57,460,460,916,0,0.76,317.20000000000005
1999,1,1,11,30,59,945,0,0.138,0.9,39.15,14,1000,59,527,527,945,0,0.765,311.8
1999,1,1,12,30,59,947,0,0.138,0.9,36.01,15,1000,59,533,533,947,0,0.779,310.1
