Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2007,1,1,19,30,0,0,1,0.128,1.5,80.53,6,1010,0,0,0,0,4,1.065,311.70000000000005
2007,1,1,20,30,0,0,1,0.128,1.2000000000000002,80.64,6,1010,0,0,0,0,0,1.089,312.40000000000003
2007,1,1,21,30,0,0,1,0.128,1.1,80.55,6,1010,0,0,0,0,4,1.122,311.6
2007,1,1,22,30,0,0,1,0.128,0.9,80.08,6,1000,0,0,0,0,4,1.1520000000000001,311.70000000000005
2007,1,1,23,30,0,0,1,0.128,0.8,79.46000000000001,6,1000,0,0,0,0,0,1.162,317.6
2007,1,2,0,30,0,0,1,0.128,0.7000000000000001,78.94,6,1000,0,0,0,0,0,1.158,306.8
2007,1,2,1,30,0,0,1,0.128,0.6000000000000001,78.63,6,1010,0,0,0,0,1,1.154,305.40000000000003
2007,1,2,2,30,0,0,1,0.128,0.5,78.24,6,1000,0,0,0,0,1,1.155,309.8
2007,1,2,3,30,0,0,1,0.128,0.6000000000000001,83.63,5,1000,0,0,0,0,4,1.162,315.3
2007,1,2,4,30,0,0,1,0.128,0.7000000000000001,83.52,5,1000,0,0,0,0,1,1.18,313.8
2007,1,2,5,30,0,0,1,0.128,0.7000000000000001,83.89,5,1010,0,0,0,0,4,1.213,298
2007,1,2,6,30,0,0,1,0.128,0.7000000000000001,84.19,5,1010,0,0,0,0,4,1.2610000000000001,278.3
2007,1,2,7,30,15,0,1,0.128,0.6000000000000001,78.52,6,1010,13,15,20,229,7,1.314,283.40000000000003
2007,1,2,8,30,67,310,2,0.128,0.6000000000000001,69.8,9,1010,45,129,170,625,8,1.362,287.40000000000003
2007,1,2,9,30,111,428,2,0.128,1.1,61.46,11,1010,62,257,325,773,7,1.423,304.5
2007,1,2,10,30,163,398,2,0.128,1.4000000000000001,52.67,13,1010,69,339,443,847,7,1.493,329.6
2007,1,2,11,30,131,626,2,0.128,1.2000000000000002,44.35,15,1010,73,442,508,877,7,1.557,14.5
2007,1,2,12,30,203,352,1,0.128,0.9,40.09,16,1000,75,380,513,872,4,1.611,36.4
2007,1,2,13,30,175,379,1,0.128,0.5,43.09,15,1000,73,348,458,842,7,1.6520000000000001,68.10000000000001
2007,1,2,14,30,108,531,1,0.128,0.30000000000000004,46.980000000000004,14,1000,65,302,350,781,8,1.67,108.80000000000001
2007,1,2,15,30,90,64,4,0.128,0.6000000000000001,61.71,13,1000,50,105,203,654,7,1.665,308.20000000000005
2007,1,2,16,30,23,0,4,0.128,0.9,71.16,11,1000,22,23,45,328,7,1.674,311.70000000000005
2007,1,2,17,30,0,0,2,0.128,1,69.28,9,1000,0,0,0,0,8,1.696,333.6
2007,1,2,18,30,0,0,2,0.128,0.9,68.29,9,1000,0,0,0,0,1,1.706,334.20000000000005
2007,1,2,19,30,0,0,2,0.128,0.7000000000000001,69.21000000000001,9,1000,0,0,0,0,4,1.709,313.8
2007,1,2,20,30,0,0,2,0.128,0.7000000000000001,64.38,10,1000,0,0,0,0,7,1.712,282
2007,1,2,21,30,0,0,2,0.128,0.9,68.64,9,1000,0,0,0,0,7,1.719,255
2007,1,2,22,30,0,0,2,0.128,1,68.5,9,1000,0,0,0,0,7,1.682,259.7
2007,1,2,23,30,0,0,2,0.128,1,68.52,9,1000,0,0,0,0,7,1.581,281.1
2007,1,3,0,30,0,0,2,0.128,0.7000000000000001,66.62,9,1000,0,0,0,0,7,1.472,294.3
2007,1,3,1,30,0,0,1,0.128,0.7000000000000001,68.84,8,1000,0,0,0,0,8,1.377,293.5
2007,1,3,2,30,0,0,1,0.128,0.9,71.19,7,1000,0,0,0,0,7,1.293,275.5
2007,1,3,3,30,0,0,0,0.128,1.1,80.7,5,1000,0,0,0,0,4,1.232,276.3
2007,1,3,4,30,0,0,0,0.128,1.2000000000000002,80.14,5,1000,0,0,0,0,1,1.198,282.8
2007,1,3,5,30,0,0,1,0.128,1.2000000000000002,86.77,4,1000,0,0,0,0,4,1.19,288
2007,1,3,6,30,0,0,1,0.128,1.2000000000000002,89.36,4,1000,0,0,0,0,4,1.198,289.6
2007,1,3,7,30,13,207,2,0.128,1.5,83.34,6,1000,13,19,19,207,1,1.202,287.8
2007,1,3,8,30,46,623,4,0.128,1.8,77.59,9,1000,46,171,171,623,1,1.19,281.6
2007,1,3,9,30,61,784,5,0.128,1.7000000000000002,66.57000000000001,12,1000,61,328,328,784,0,1.157,277.1
2007,1,3,10,30,69,861,5,0.128,1.6,56,15,1000,69,450,450,861,0,1.12,289.40000000000003
2007,1,3,11,30,72,896,5,0.128,1.8,53.09,16,1000,72,518,518,896,0,1.11,292.3
2007,1,3,12,30,72,899,5,0.128,2.1,50.88,17,1000,72,525,525,899,0,1.1500000000000001,296.8
2007,1,3,13,30,71,867,6,0.128,2.3000000000000003,49.19,18,1000,71,468,468,867,0,1.234,300.2
2007,1,3,14,30,64,801,6,0.128,2,54.28,17,1000,64,358,358,801,0,1.329,301.40000000000003
2007,1,3,15,30,50,666,8,0.128,1.4000000000000001,68.81,15,1000,50,207,207,666,0,1.409,301.1
2007,1,3,16,30,23,336,8,0.128,1.2000000000000002,84.56,12,1000,23,47,47,336,0,1.479,300.2
2007,1,3,17,30,0,0,7,0.128,1.3,86.04,11,1000,0,0,0,0,0,1.559,298.7
2007,1,3,18,30,0,0,8,0.128,1.3,93.46000000000001,10,1000,0,0,0,0,0,1.663,295.40000000000003
2007,1,3,19,30,0,0,8,0.128,1.3,100,9,1000,0,0,0,0,1,1.79,289.6
2007,1,3,20,30,0,0,8,0.128,1.4000000000000001,100,9,1000,0,0,0,0,0,1.915,283.1
2007,1,3,21,30,0,0,8,0.128,1.3,100,9,1000,0,0,0,0,1,2.008,275.8
2007,1,3,22,30,0,0,7,0.128,1.2000000000000002,100,8,1000,0,0,0,0,1,2.058,271.1
2007,1,3,23,30,0,0,7,0.128,1.1,100,8,1000,0,0,0,0,1,2.078,263.6
2007,1,4,0,30,0,0,7,0.128,1.1,100,8,1000,0,0,0,0,0,2.093,255
2007,1,4,1,30,0,0,8,0.128,1.2000000000000002,100,9,1000,0,0,0,0,0,2.132,239.5
2007,1,4,2,30,0,0,8,0.128,1.3,100,9,1000,0,0,0,0,1,2.213,228.5
2007,1,4,3,30,0,0,8,0.128,1.5,100,9,1000,0,0,0,0,1,2.341,223.20000000000002
2007,1,4,4,30,0,0,9,0.128,1.6,100,10,1000,0,0,0,0,8,2.481,221.5
2007,1,4,5,30,0,0,9,0.128,1.6,100,10,1000,0,0,0,0,7,2.576,221.8
2007,1,4,6,30,0,0,9,0.128,1.7000000000000002,100,10,1000,0,0,0,0,4,2.61,222.60000000000002
2007,1,4,7,30,15,0,9,0.128,1.9000000000000001,100,10,1000,14,15,17,112,8,2.602,233.4
2007,1,4,8,30,62,373,9,0.128,2.5,100,11,1000,53,137,157,522,8,2.567,262.5
2007,1,4,9,30,93,0,9,0.128,3.6,100,11,1000,70,93,309,702,8,2.49,299.40000000000003
2007,1,4,10,30,57,0,9,0.128,4.4,96.97,11,1000,89,57,423,756,4,2.356,316.40000000000003
2007,1,4,11,30,121,0,8,0.128,4.4,89.2,11,1000,95,121,491,793,4,2.185,316.90000000000003
2007,1,4,12,30,82,0,7,0.128,4.4,82.63,11,1000,89,82,504,822,4,2.001,315.1
2007,1,4,13,30,65,0,6,0.128,4.5,73.59,12,1000,84,65,456,807,4,1.801,313.1
2007,1,4,14,30,50,0,6,0.128,4.5,76.55,11,1000,77,50,351,740,4,1.587,310.1
2007,1,4,15,30,10,0,6,0.128,4.1000000000000005,81.56,10,1000,63,10,203,589,4,1.408,307.6
2007,1,4,16,30,10,0,6,0.128,4,93.82000000000001,8,1000,30,10,45,201,4,1.288,301.40000000000003
2007,1,4,17,30,0,0,5,0.128,4.5,90.57000000000001,8,1000,0,0,0,0,8,1.186,296.1
2007,1,4,18,30,0,0,4,0.128,4.9,92.44,7,1000,0,0,0,0,0,1.097,294.6
2007,1,4,19,30,0,0,4,0.128,5,94.91,6,1000,0,0,0,0,1,1.022,298.1
2007,1,4,20,30,0,0,3,0.128,5.2,97.89,5,1000,0,0,0,0,1,0.9460000000000001,301.90000000000003
2007,1,4,21,30,0,0,3,0.128,5.7,93.95,5,1000,0,0,0,0,0,0.856,304.90000000000003
2007,1,4,22,30,0,0,2,0.128,6.300000000000001,95.28,4,1000,0,0,0,0,0,0.751,307.8
2007,1,4,23,30,0,0,1,0.128,6.7,87,4,1000,0,0,0,0,0,0.641,312.6
2007,1,5,0,30,0,0,0,0.128,6.9,79.73,4,1000,0,0,0,0,0,0.544,316.1
2007,1,5,1,30,0,0,0,0.128,6.9,80.78,3,1000,0,0,0,0,0,0.47100000000000003,319.20000000000005
2007,1,5,2,30,0,0,-1,0.128,6.7,83.7,2,1000,0,0,0,0,0,0.422,319.3
2007,1,5,3,30,0,0,-1,0.128,6.6000000000000005,81.17,2,1010,0,0,0,0,0,0.388,320.5
2007,1,5,4,30,0,0,-2,0.128,6.300000000000001,78.87,2,1010,0,0,0,0,0,0.354,320.90000000000003
2007,1,5,5,30,0,0,-2,0.128,6.1000000000000005,81.89,1,1010,0,0,0,0,0,0.323,321.90000000000003
2007,1,5,6,30,0,0,-3,0.128,5.9,78.62,1,1010,0,0,0,0,0,0.303,322.5
2007,1,5,7,30,13,285,-3,0.128,5.800000000000001,70.49,2,1010,13,22,22,285,1,0.3,320.20000000000005
2007,1,5,8,30,41,724,-4,0.128,5.9,59.68,4,1010,41,186,186,724,0,0.313,316.5
2007,1,5,9,30,53,875,-5,0.128,6,47.72,6,1010,53,352,352,875,0,0.332,316.40000000000003
2007,1,5,10,30,59,942,-7,0.128,5.9,32.9,9,1010,59,477,477,942,0,0.36,320.40000000000003
2007,1,5,11,30,61,969,-8,0.128,6,27.43,10,1010,61,545,545,969,0,0.394,321.8
2007,1,5,12,30,62,968,-9,0.128,6.300000000000001,24.71,11,1010,62,552,552,968,0,0.433,322.40000000000003
2007,1,5,13,30,67,921,-9,0.128,6.4,23.54,12,1010,67,494,494,921,0,0.47400000000000003,324.70000000000005
2007,1,5,14,30,60,863,-8,0.128,6.2,26.53,11,1010,60,381,381,863,0,0.515,323.8
2007,1,5,15,30,48,733,-7,0.128,5.6000000000000005,32.72,9,1010,48,225,225,733,0,0.554,318.70000000000005
2007,1,5,16,30,24,408,-6,0.128,4.5,41.58,7,1010,24,55,55,408,0,0.588,312.90000000000003
2007,1,5,17,30,0,0,-4,0.128,3.6,52.26,5,1010,0,0,0,0,0,0.623,310.1
2007,1,5,18,30,0,0,-4,0.128,3.1,58.72,4,1010,0,0,0,0,0,0.661,309.20000000000005
2007,1,5,19,30,0,0,-3,0.128,2.8000000000000003,64.65,3,1010,0,0,0,0,0,0.6940000000000001,308.90000000000003
2007,1,5,20,30,0,0,-3,0.128,2.4000000000000004,66.3,3,1010,0,0,0,0,0,0.714,311.5
2007,1,5,21,30,0,0,-3,0.128,2.1,73.55,2,1010,0,0,0,0,0,0.717,314.1
2007,1,5,22,30,0,0,-2,0.128,1.9000000000000001,75.82000000000001,2,1010,0,0,0,0,1,0.704,316.90000000000003
2007,1,5,23,30,0,0,-2,0.128,1.8,82.84,1,1010,0,0,0,0,7,0.686,315
2007,1,6,0,30,0,0,-2,0.128,1.7000000000000002,83.66,1,1010,0,0,0,0,0,0.671,312.40000000000003
2007,1,6,1,30,0,0,-2,0.128,1.5,83.74,1,1010,0,0,0,0,1,0.652,309.20000000000005
2007,1,6,2,30,0,0,-2,0.128,1.5,82.94,0,1010,0,0,0,0,1,0.633,302.8
2007,1,6,3,30,0,0,-2,0.128,1.6,82,0,1010,0,0,0,0,1,0.619,299.1
2007,1,6,4,30,0,0,-2,0.128,1.7000000000000002,80.84,0,1010,0,0,0,0,1,0.596,296.40000000000003
2007,1,6,5,30,0,0,-3,0.128,1.8,79.52,0,1010,0,0,0,0,1,0.5650000000000001,298
2007,1,6,6,30,0,0,-3,0.128,2,78.3,0,1010,0,0,0,0,4,0.55,298.6
2007,1,6,7,30,20,0,-3,0.128,2.5,72.9,1,1010,13,20,20,216,4,0.5650000000000001,302.40000000000003
2007,1,6,8,30,75,173,-2,0.128,3,65.14,4,1010,45,110,177,656,4,0.612,306
2007,1,6,9,30,60,812,-3,0.128,3.3000000000000003,50.45,7,1010,60,338,338,812,0,0.6910000000000001,310.40000000000003
2007,1,6,10,30,76,849,-4,0.128,3.9000000000000004,41.44,9,1010,76,454,454,849,0,0.795,318.5
2007,1,6,11,30,84,868,-4,0.128,4.4,38.18,10,1010,84,519,519,868,1,0.921,323.1
2007,1,6,12,30,87,857,-4,0.128,4.7,36.58,11,1010,87,522,522,857,0,1.084,325.20000000000005
2007,1,6,13,30,88,806,-3,0.128,4.9,35.97,12,1010,88,463,463,806,0,1.2730000000000001,325.20000000000005
2007,1,6,14,30,78,737,-2,0.128,4.9,41.78,11,1010,78,354,354,737,0,1.42,324.5
2007,1,6,15,30,60,599,0,0.128,4.2,49.86,10,1010,60,206,206,599,1,1.475,323.5
2007,1,6,16,30,28,267,0,0.128,3.4000000000000004,68.32000000000001,7,1010,28,49,49,267,0,1.436,319.8
2007,1,6,17,30,0,0,1,0.128,3.1,77.52,6,1010,0,0,0,0,0,1.355,313.90000000000003
2007,1,6,18,30,0,0,1,0.128,3.3000000000000003,85.52,5,1010,0,0,0,0,1,1.288,311.8
2007,1,6,19,30,0,0,2,0.128,3.5,87.2,5,1010,0,0,0,0,8,1.222,310.5
2007,1,6,20,30,0,0,2,0.128,3.4000000000000004,88.44,5,1010,0,0,0,0,7,1.1320000000000001,308.5
2007,1,6,21,30,0,0,2,0.128,3.1,96.3,5,1010,0,0,0,0,7,1.047,306.6
2007,1,6,22,30,0,0,2,0.128,3,98.03,4,1010,0,0,0,0,0,0.996,305.5
2007,1,6,23,30,0,0,2,0.128,2.7,100,4,1010,0,0,0,0,0,0.9560000000000001,307.6
2007,1,7,0,30,0,0,2,0.128,2.4000000000000004,100,3,1010,0,0,0,0,1,0.914,309.40000000000003
2007,1,7,1,30,0,0,2,0.128,2.3000000000000003,100,3,1010,0,0,0,0,0,0.881,312.5
2007,1,7,2,30,0,0,2,0.128,2.3000000000000003,100,3,1010,0,0,0,0,0,0.847,315.8
2007,1,7,3,30,0,0,2,0.128,2.2,100,3,1010,0,0,0,0,0,0.796,315.90000000000003
2007,1,7,4,30,0,0,2,0.128,1.8,100,3,1010,0,0,0,0,0,0.74,321.1
2007,1,7,5,30,0,0,1,0.128,1.5,100,2,1010,0,0,0,0,1,0.6970000000000001,318.5
2007,1,7,6,30,0,0,1,0.128,1.6,100,2,1020,0,0,0,0,1,0.678,303.8
2007,1,7,7,30,13,205,1,0.128,1.8,96.23,3,1020,13,19,19,205,1,0.686,305
2007,1,7,8,30,45,649,2,0.128,2,81.10000000000001,6,1020,45,176,176,649,0,0.706,316.20000000000005
2007,1,7,9,30,60,812,1,0.128,2.2,65.59,9,1020,60,339,339,812,0,0.716,327.5
2007,1,7,10,30,85,824,1,0.128,2.5,56.61,11,1020,85,453,453,824,0,0.712,334
2007,1,7,11,30,90,863,1,0.128,2.6,48.83,13,1010,90,524,524,863,0,0.6990000000000001,337.6
2007,1,7,12,30,90,869,1,0.128,2.7,45.04,14,1010,90,534,534,869,0,0.681,338.90000000000003
2007,1,7,13,30,93,824,1,0.128,2.7,44.4,14,1010,93,478,478,824,0,0.661,339.5
2007,1,7,14,30,83,756,1,0.128,2.4000000000000004,47.06,13,1010,83,369,369,756,0,0.642,337.6
2007,1,7,15,30,67,605,1,0.128,1.7000000000000002,55.31,11,1010,67,215,215,605,0,0.627,332.90000000000003
2007,1,7,16,30,32,237,2,0.128,1.4000000000000001,79.31,7,1010,32,51,51,237,0,0.619,322.90000000000003
2007,1,7,17,30,0,0,1,0.128,1.7000000000000002,79.58,6,1010,0,0,0,0,0,0.62,320.3
2007,1,7,18,30,0,0,1,0.128,1.8,84.49,5,1010,0,0,0,0,1,0.622,320.8
2007,1,7,19,30,0,0,1,0.128,1.7000000000000002,84.28,5,1010,0,0,0,0,1,0.621,319.8
2007,1,7,20,30,0,0,1,0.128,1.4000000000000001,89.9,4,1010,0,0,0,0,1,0.617,317.6
2007,1,7,21,30,0,0,1,0.128,1.2000000000000002,88.77,4,1010,0,0,0,0,1,0.613,314.90000000000003
2007,1,7,22,30,0,0,1,0.128,1,94.10000000000001,3,1010,0,0,0,0,1,0.61,310.5
2007,1,7,23,30,0,0,1,0.128,0.9,93.16,3,1010,0,0,0,0,1,0.605,305.5
2007,1,8,0,30,0,0,0,0.128,0.9,92.55,3,1010,0,0,0,0,1,0.593,301.7
2007,1,8,1,30,0,0,0,0.128,0.9,98.57000000000001,2,1010,0,0,0,0,4,0.5700000000000001,303.2
2007,1,8,2,30,0,0,0,0.128,0.9,96.81,2,1010,0,0,0,0,4,0.539,308.6
2007,1,8,3,30,0,0,0,0.128,0.8,94.28,2,1010,0,0,0,0,4,0.505,312
2007,1,8,4,30,0,0,0,0.128,0.8,91.05,2,1010,0,0,0,0,4,0.47100000000000003,312.20000000000005
2007,1,8,5,30,0,0,0,0.128,0.7000000000000001,87.22,2,1010,0,0,0,0,4,0.44,309.40000000000003
2007,1,8,6,30,0,0,-1,0.128,0.7000000000000001,83.04,2,1010,0,0,0,0,4,0.41400000000000003,307.20000000000005
2007,1,8,7,30,18,0,-2,0.128,0.7000000000000001,69.54,4,1010,14,18,18,132,4,0.397,306.90000000000003
2007,1,8,8,30,53,610,0,0.128,0.8,59.43,8,1010,53,176,176,610,0,0.389,291.8
2007,1,8,9,30,71,787,-1,0.128,0.6000000000000001,45.2,11,1010,71,342,342,787,0,0.387,299.5
2007,1,8,10,30,78,877,-2,0.128,0.5,34.99,14,1010,78,471,471,877,0,0.391,295.8
2007,1,8,11,30,84,907,-2,0.128,0.8,32.21,15,1010,84,542,542,907,0,0.399,328.8
2007,1,8,12,30,86,906,-2,0.128,1.3,29.830000000000002,16,1010,86,550,550,906,0,0.41200000000000003,352.20000000000005
2007,1,8,13,30,81,884,-2,0.128,1.5,27.82,17,1010,81,497,497,884,0,0.426,0.9
2007,1,8,14,30,74,819,-2,0.128,1.3,30.05,16,1010,74,385,385,819,0,0.435,1.2000000000000002
2007,1,8,15,30,59,684,0,0.128,1,49.68,12,1010,59,229,229,684,0,0.436,353.70000000000005
2007,1,8,16,30,30,349,1,0.13,1,65.24,9,1010,30,59,59,349,0,0.433,331.1
2007,1,8,17,30,0,0,0,0.13,1.1,64.07000000000001,7,1010,0,0,0,0,0,0.43,328.70000000000005
2007,1,8,18,30,0,0,0,0.13,1,61.18,7,1010,0,0,0,0,1,0.426,324.1
2007,1,8,19,30,0,0,-1,0.13,0.8,58.19,7,1010,0,0,0,0,1,0.422,308.8
2007,1,8,20,30,0,0,-2,0.13,0.6000000000000001,55.550000000000004,7,1010,0,0,0,0,1,0.422,283.2
2007,1,8,21,30,0,0,-2,0.13,0.6000000000000001,50.07,8,1010,0,0,0,0,0,0.427,262.90000000000003
2007,1,8,22,30,0,0,-3,0.13,0.6000000000000001,48.75,8,1010,0,0,0,0,1,0.434,271.6
2007,1,8,23,30,0,0,-3,0.13,0.5,47.72,8,1000,0,0,0,0,1,0.44,300.2
2007,1,9,0,30,0,0,-3,0.13,0.4,46.86,8,1000,0,0,0,0,1,0.442,319.40000000000003
2007,1,9,1,30,0,0,-3,0.13,0.30000000000000004,43.160000000000004,9,1000,0,0,0,0,4,0.438,324.6
2007,1,9,2,30,0,0,-3,0.13,0.4,42.65,9,1000,0,0,0,0,4,0.432,297.6
2007,1,9,3,30,0,0,-4,0.13,0.6000000000000001,42.34,9,1000,0,0,0,0,4,0.427,279.40000000000003
2007,1,9,4,30,0,0,-4,0.13,0.7000000000000001,45.11,8,1000,0,0,0,0,4,0.426,277.1
2007,1,9,5,30,0,0,-4,0.13,0.7000000000000001,45.22,8,1000,0,0,0,0,4,0.428,270.2
2007,1,9,6,30,0,0,-4,0.13,0.7000000000000001,45.22,8,1000,0,0,0,0,4,0.431,257
2007,1,9,7,30,20,0,-3,0.13,0.6000000000000001,43.35,9,1000,14,20,20,182,4,0.436,235.4
2007,1,9,8,30,49,646,0,0.13,0.6000000000000001,49.94,11,1000,49,179,179,646,1,0.444,215.4
2007,1,9,9,30,65,811,0,0.13,0.7000000000000001,42.08,14,1000,65,345,345,811,0,0.456,202.70000000000002
2007,1,9,10,30,74,885,-1,0.13,0.9,31.07,17,1000,74,471,471,885,0,0.47100000000000003,165.10000000000002
2007,1,9,11,30,78,917,0,0.13,1.3,27.87,19,1000,78,543,543,917,0,0.488,131.4
2007,1,9,12,30,79,920,0,0.13,1.4000000000000001,26.03,20,1000,79,553,553,920,0,0.506,128.9
2007,1,9,13,30,76,894,0,0.13,1.2000000000000002,24.68,21,1000,76,499,499,894,0,0.522,110.80000000000001
2007,1,9,14,30,69,834,0,0.13,0.8,27.63,20,1000,69,388,388,834,0,0.533,96.5
2007,1,9,15,30,55,706,5,0.13,0.6000000000000001,49.9,17,1000,55,233,233,706,0,0.539,83.5
2007,1,9,16,30,28,389,2,0.13,0.6000000000000001,45.34,15,1000,28,62,62,389,0,0.546,67.60000000000001
2007,1,9,17,30,0,0,0,0.13,0.6000000000000001,45.04,13,1000,0,0,0,0,0,0.556,36.1
2007,1,9,18,30,0,0,0,0.13,0.7000000000000001,47.38,12,1000,0,0,0,0,1,0.5720000000000001,359
2007,1,9,19,30,0,0,0,0.13,0.8,49.83,11,1000,0,0,0,0,1,0.59,334.70000000000005
2007,1,9,20,30,0,0,0,0.13,0.9,53.02,10,1000,0,0,0,0,1,0.611,317
2007,1,9,21,30,0,0,0,0.13,1,56.74,9,1000,0,0,0,0,1,0.634,298.3
2007,1,9,22,30,0,0,0,0.13,1,56.870000000000005,9,1000,0,0,0,0,1,0.652,286.1
2007,1,9,23,30,0,0,0,0.13,0.9,60.9,8,1000,0,0,0,0,1,0.66,282.40000000000003
2007,1,10,0,30,0,0,0,0.13,0.7000000000000001,60.620000000000005,8,1000,0,0,0,0,1,0.662,285.1
2007,1,10,1,30,0,0,0,0.13,0.6000000000000001,59.9,8,1000,0,0,0,0,1,0.662,287.8
2007,1,10,2,30,0,0,0,0.13,0.7000000000000001,59.42,8,1000,0,0,0,0,4,0.66,285.40000000000003
2007,1,10,3,30,0,0,0,0.13,0.8,63.42,7,1000,0,0,0,0,4,0.66,282.90000000000003
2007,1,10,4,30,0,0,0,0.13,0.9,63.730000000000004,7,1000,0,0,0,0,4,0.663,284.3
2007,1,10,5,30,0,0,0,0.13,0.9,68.77,6,1000,0,0,0,0,4,0.663,287.7
2007,1,10,6,30,0,0,0,0.13,0.9,69.27,6,1000,0,0,0,0,4,0.652,290.3
2007,1,10,7,30,19,0,0,0.13,0.8,65.96000000000001,7,1000,14,19,19,175,4,0.635,285.5
2007,1,10,8,30,50,625,2,0.13,0.8,63.74,10,1000,50,177,177,625,1,0.629,266.8
