Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2018,1,1,0,30,0,0,5.4,0.15,1.1,86.38,7.5,1008,0,0,0,0,0,1.6,306
2018,1,1,1,30,0,0,5.800000000000001,0.15,1.1,90.39,7.300000000000001,1008,0,0,0,0,0,1.7000000000000002,302
2018,1,1,2,30,0,0,6.1000000000000005,0.15,1.1,93.11,7.1000000000000005,1008,0,0,0,0,0,1.8,299
2018,1,1,3,30,0,0,6.2,0.15,1.1,94.67,7,1008,0,0,0,0,0,1.8,297
2018,1,1,4,30,0,0,6.1000000000000005,0.15,1.2000000000000002,92.93,7.2,1008,0,0,0,0,0,1.8,289
2018,1,1,5,30,0,0,5.800000000000001,0.15,1.4000000000000001,89.08,7.5,1009,0,0,0,0,0,1.9000000000000001,279
2018,1,1,6,30,0,0,5.5,0.15,1.5,86.4,7.6000000000000005,1009,0,0,0,0,7,1.9000000000000001,276
2018,1,1,7,30,12,15,5.300000000000001,0.15,1.4000000000000001,79.61,8.6,1010,17,13,21,120,4,1.9000000000000001,277
2018,1,1,8,30,76,142,5.5,0.15,1.3,70.47,10.700000000000001,1010,56,105,160,518,4,1.9000000000000001,286
2018,1,1,9,30,134,236,5.2,0.15,1.1,58.28,13.200000000000001,1010,71,214,312,708,7,1.9000000000000001,303
2018,1,1,10,30,172,335,4.7,0.15,1.1,47.93,15.700000000000001,1010,77,320,430,800,7,1.9000000000000001,313
2018,1,1,11,30,176,456,4,0.15,1.2000000000000002,40.03,17.8,1009,81,402,495,835,7,2,309
2018,1,1,12,30,153,562,3.4000000000000004,0.15,1.3,35,19.200000000000003,1008,89,434,496,813,7,2,303
2018,1,1,13,30,142,529,3,0.15,1.4000000000000001,33.13,19.700000000000003,1008,94,383,438,754,7,2,310
2018,1,1,14,30,99,554,3.1,0.15,1.3,34.28,19.200000000000003,1007,83,301,333,688,7,2,324
2018,1,1,15,30,73,413,4,0.15,1.2000000000000002,38.1,18.6,1007,63,169,189,541,3,2,331
2018,1,1,16,30,27,115,4.800000000000001,0.15,0.9,54.44,13.8,1008,28,35,43,207,4,2,351
2018,1,1,17,30,0,0,3.9000000000000004,0.15,0.9,56.53,12.3,1008,0,0,0,0,8,2,180
2018,1,1,18,30,0,0,4.2,0.15,0.7000000000000001,59.550000000000004,11.8,1008,0,0,0,0,7,2,181
2018,1,1,19,30,0,0,4.4,0.15,0.5,60.39,11.8,1008,0,0,0,0,8,2,313
2018,1,1,20,30,0,0,4.5,0.15,0.5,61.74,11.600000000000001,1008,0,0,0,0,0,2,261
2018,1,1,21,30,0,0,4.6000000000000005,0.15,0.6000000000000001,63.06,11.4,1008,0,0,0,0,0,2,253
2018,1,1,22,30,0,0,4.800000000000001,0.15,0.7000000000000001,63.25,11.5,1009,0,0,0,0,8,2,251
2018,1,1,23,30,0,0,4.800000000000001,0.15,0.7000000000000001,63.190000000000005,11.600000000000001,1009,0,0,0,0,7,2,242
2018,1,2,0,30,0,0,4.9,0.15,0.6000000000000001,62.1,11.9,1009,0,0,0,0,4,2,236
2018,1,2,1,30,0,0,4.9,0.15,0.5,60.94,12.200000000000001,1009,0,0,0,0,7,1.9000000000000001,244
2018,1,2,2,30,0,0,4.9,0.15,0.30000000000000004,60.56,12.3,1008,0,0,0,0,7,1.9000000000000001,247
2018,1,2,3,30,0,0,4.9,0.15,0.30000000000000004,61.54,12.100000000000001,1008,0,0,0,0,6,1.9000000000000001,233
2018,1,2,4,30,0,0,5,0.15,0.30000000000000004,62.78,11.9,1008,0,0,0,0,6,1.8,221
2018,1,2,5,30,0,0,5.1000000000000005,0.15,0.4,63.57,11.8,1008,0,0,0,0,6,1.8,216
2018,1,2,6,30,0,0,5.2,0.15,0.30000000000000004,63.38,11.9,1008,0,0,0,0,6,1.8,220
2018,1,2,7,30,6,12,5.2,0.15,0.2,60.88,12.600000000000001,1009,17,6,21,121,6,1.8,242
2018,1,2,8,30,21,0,5.800000000000001,0.15,0.2,56.24,14.4,1009,56,21,160,519,6,1.8,260
2018,1,2,9,30,100,0,6,0.15,0.30000000000000004,48.86,16.8,1009,75,100,312,697,6,1.8,185
2018,1,2,10,30,117,1,4.800000000000001,0.15,0.30000000000000004,38.78,19.200000000000003,1008,83,117,430,785,9,1.8,118
2018,1,2,11,30,182,19,3.8000000000000003,0.15,0.30000000000000004,31.92,21.200000000000003,1007,90,191,495,816,9,1.8,142
2018,1,2,12,30,151,1,2.9000000000000004,0.15,0.4,28.55,22,1007,93,152,500,811,9,1.8,104
2018,1,2,13,30,174,27,2.5,0.15,0.7000000000000001,28.14,21.8,1006,90,186,446,777,6,1.8,47
2018,1,2,14,30,135,25,3.1,0.15,0.6000000000000001,31.62,20.5,1006,83,144,339,698,6,1.8,39
2018,1,2,15,30,89,183,6.1000000000000005,0.15,0.4,41.550000000000004,19.5,1006,66,132,193,543,7,1.7000000000000002,32
2018,1,2,16,30,27,59,5,0.15,0.7000000000000001,47.24,16.3,1006,29,31,44,206,7,1.6,41
2018,1,2,17,30,0,0,4.5,0.15,0.7000000000000001,49.15,15.100000000000001,1006,0,0,0,0,7,1.5,51
2018,1,2,18,30,0,0,4.4,0.15,0.5,49.35,14.9,1006,0,0,0,0,7,1.4000000000000001,206
2018,1,2,19,30,0,0,4.4,0.15,0.30000000000000004,49.910000000000004,14.700000000000001,1006,0,0,0,0,7,1.4000000000000001,319
2018,1,2,20,30,0,0,4.3,0.15,0.6000000000000001,52.39,13.9,1006,0,0,0,0,7,1.3,273
2018,1,2,21,30,0,0,4.3,0.15,0.8,54.45,13.3,1006,0,0,0,0,7,1.3,263
2018,1,2,22,30,0,0,4.3,0.15,0.7000000000000001,53.74,13.5,1006,0,0,0,0,7,1.3,250
2018,1,2,23,30,0,0,4.2,0.15,0.5,52.01,13.9,1005,0,0,0,0,7,1.3,190
2018,1,3,0,30,0,0,4,0.15,0.6000000000000001,51.61,13.8,1005,0,0,0,0,0,1.3,140
2018,1,3,1,30,0,0,3.5,0.15,0.9,51.25,13.4,1005,0,0,0,0,4,1.3,154
2018,1,3,2,30,0,0,2.9000000000000004,0.15,1,49.79,13.200000000000001,1005,0,0,0,0,4,1.2000000000000002,162
2018,1,3,3,30,0,0,2.4000000000000004,0.15,1.1,48.82,12.9,1004,0,0,0,0,4,1.2000000000000002,158
2018,1,3,4,30,0,0,1.7000000000000002,0.15,1.2000000000000002,48.07,12.4,1004,0,0,0,0,7,1.2000000000000002,156
2018,1,3,5,30,0,0,1,0.15,1.3,46.99,12,1004,0,0,0,0,6,1.2000000000000002,156
2018,1,3,6,30,0,0,0.5,0.15,1.4000000000000001,46.17,11.700000000000001,1004,0,0,0,0,7,1.3,154
2018,1,3,7,30,8,10,0.5,0.15,1.4000000000000001,43.38,12.600000000000001,1004,16,8,20,113,7,1.4000000000000001,153
2018,1,3,8,30,46,56,1.4000000000000001,0.15,1.8,38.99,15.3,1004,58,57,160,507,7,1.5,152
2018,1,3,9,30,66,0,1,0.15,2.5,32.24,17.8,1005,81,66,309,669,6,1.6,151
