Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2011,1,1,0,30,0,0,1,0.13,2.5,96.01,3,1000,0,0,0,0,4,1.532,134.3
2011,1,1,1,30,0,0,1,0.13,2.9000000000000004,95.9,3,1000,0,0,0,0,4,1.528,130.6
2011,1,1,2,30,0,0,1,0.13,3.2,94.44,3,1000,0,0,0,0,7,1.5290000000000001,130.5
2011,1,1,3,30,0,0,0,0.13,3.3000000000000003,92.41,3,1000,0,0,0,0,7,1.5330000000000001,131.6
2011,1,1,4,30,0,0,0,0.13,3.4000000000000004,90.95,3,1000,0,0,0,0,8,1.5210000000000001,133.9
2011,1,1,5,30,0,0,0,0.13,4,90.58,3,1000,0,0,0,0,4,1.488,135.5
2011,1,1,6,30,0,0,0,0.13,4.7,90.15,3,1000,0,0,0,0,1,1.465,137.20000000000002
2011,1,1,7,30,19,0,0,0.13,5,90.56,3,1000,13,19,19,174,4,1.491,137.5
2011,1,1,8,30,3,0,1,0.13,5,82.15,5,1000,48,3,165,584,7,1.579,137.9
2011,1,1,9,30,67,738,2,0.13,4.5,83.09,6,1000,67,317,317,738,0,1.701,137.6
2011,1,1,10,30,189,79,3,0.13,4.2,83.37,7,1000,88,224,426,767,7,1.817,130.4
2011,1,1,11,30,219,227,3,0.13,4.2,79.17,8,1000,98,332,487,786,7,1.905,129.1
2011,1,1,12,30,140,0,3,0.13,4.4,85.66,7,1000,104,140,491,774,6,1.952,129.5
2011,1,1,13,30,176,23,4,0.13,4.6000000000000005,93.34,6,1000,101,186,436,737,6,1.964,126.10000000000001
2011,1,1,14,30,134,13,4,0.13,4.800000000000001,94.34,6,1000,90,139,330,662,6,1.964,120.5
2011,1,1,15,30,76,0,4,0.13,4.9,100,5,1000,68,76,186,511,6,1.976,119.2
2011,1,1,16,30,12,0,3,0.13,4.9,98.66,5,1000,26,12,37,164,6,1.998,118.60000000000001
2011,1,1,17,30,0,0,2,0.13,4.800000000000001,100,4,1000,0,0,0,0,6,2.009,119.5
2011,1,1,18,30,0,0,2,0.13,4.5,100,4,1000,0,0,0,0,6,1.996,121
2011,1,1,19,30,0,0,2,0.13,4.2,100,4,1000,0,0,0,0,6,1.975,122.9
2011,1,1,20,30,0,0,2,0.13,4,100,4,1000,0,0,0,0,6,1.966,121
