Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
1998,1,1,0,30,0,0,7,0.138,1,100,8,1000,0,0,0,0,0,1.448,280
1998,1,1,1,30,0,0,7,0.138,0.9,100,8,1000,0,0,0,0,0,1.3880000000000001,284.90000000000003
1998,1,1,2,30,0,0,7,0.138,0.9,100,8,1000,0,0,0,0,0,1.328,275.2
1998,1,1,3,30,0,0,7,0.138,0.9,100,8,1000,0,0,0,0,4,1.289,252.10000000000002
1998,1,1,4,30,0,0,6,0.138,1.1,100,7,1000,0,0,0,0,4,1.2730000000000001,229
1998,1,1,5,30,0,0,6,0.138,1.2000000000000002,100,7,1000,0,0,0,0,4,1.283,218.9
1998,1,1,6,30,0,0,6,0.138,1.3,100,7,1000,0,0,0,0,4,1.311,215.3
1998,1,1,7,30,6,0,6,0.138,1.3,93.18,9,1000,14,6,18,155,7,1.349,213.4
1998,1,1,8,30,53,0,8,0.138,1.7000000000000002,84.2,12,1000,50,53,166,581,4,1.381,218.20000000000002
1998,1,1,9,30,136,238,9,0.138,2,77.88,14,1000,68,217,321,745,4,1.3920000000000001,219.5
1998,1,1,10,30,190,218,9,0.138,2,66.46000000000001,17,1000,77,286,439,822,4,1.3860000000000001,215.10000000000002
1998,1,1,11,30,179,453,9,0.138,2.1,62.06,18,1000,82,404,505,854,7,1.367,216.4
1998,1,1,12,30,167,515,9,0.138,2,58.07,19,1000,84,425,512,855,8,1.348,223
1998,1,1,13,30,134,566,9,0.138,1.8,62.02,18,1000,80,392,458,829,8,1.338,235
1998,1,1,14,30,141,298,10,0.138,1.3,69.23,17,990,71,249,349,764,8,1.335,250.70000000000002
1998,1,1,15,30,49,0,11,0.138,1,91.43,14,990,55,49,200,626,6,1.323,264.8
1998,1,1,16,30,24,106,10,0.138,1,96.39,12,990,24,31,43,287,6,1.292,271.40000000000003
1998,1,1,17,30,0,0,9,0.138,1,98.64,11,990,0,0,0,0,7,1.2590000000000001,265.90000000000003
1998,1,1,18,30,0,0,9,0.138,1.1,100,10,990,0,0,0,0,7,1.24,258.40000000000003
1998,1,1,19,30,0,0,9,0.138,1.1,100,10,990,0,0,0,0,6,1.233,251.8
1998,1,1,20,30,0,0,9,0.138,1.1,100,10,990,0,0,0,0,7,1.238,244.20000000000002
1998,1,1,21,30,0,0,8,0.138,1.2000000000000002,100,9,990,0,0,0,0,8,1.25,234.60000000000002
1998,1,1,22,30,0,0,8,0.138,1.2000000000000002,100,9,990,0,0,0,0,4,1.2670000000000001,224.4
1998,1,1,23,30,0,0,7,0.138,1.1,100,8,990,0,0,0,0,1,1.296,210.9
1998,1,2,0,30,0,0,7,0.138,1.1,100,8,990,0,0,0,0,1,1.341,196.70000000000002
1998,1,2,1,30,0,0,6,0.138,1.2000000000000002,100,7,990,0,0,0,0,0,1.414,185.5
1998,1,2,2,30,0,0,6,0.138,1.5,100,7,990,0,0,0,0,7,1.539,177.9
1998,1,2,3,30,0,0,7,0.138,1.9000000000000001,100,8,990,0,0,0,0,1,1.737,169.10000000000002
1998,1,2,4,30,0,0,7,0.138,2.4000000000000004,100,8,990,0,0,0,0,0,1.988,161
1998,1,2,5,30,0,0,7,0.138,2.8000000000000003,100,8,990,0,0,0,0,0,2.208,155.4
1998,1,2,6,30,0,0,8,0.138,3,100,9,990,0,0,0,0,8,2.33,155.20000000000002
1998,1,2,7,30,2,0,9,0.138,3.3000000000000003,95.35000000000001,11,990,13,2,18,186,7,2.334,165.4
1998,1,2,8,30,21,0,10,0.138,3.7,95.03,12,990,44,21,164,598,8,2.225,173.3
1998,1,2,9,30,23,0,10,0.138,4.1000000000000005,93.31,13,990,59,23,318,762,4,2.067,176.10000000000002
1998,1,2,10,30,87,0,10,0.138,4.3,82.02,15,990,69,87,436,833,4,1.927,185.9
1998,1,2,11,30,74,865,10,0.138,4.4,73.7,16,990,74,503,503,865,0,1.81,199.4
1998,1,2,12,30,74,873,9,0.138,4.5,70.32000000000001,16,990,74,512,512,873,0,1.718,210.8
1998,1,2,13,30,23,0,9,0.138,4.3,68.06,16,990,71,23,460,850,4,1.641,214.4
1998,1,2,14,30,13,0,8,0.138,3.6,71.45,15,990,62,13,354,797,4,1.566,212.3
1998,1,2,15,30,18,0,9,0.138,2.3000000000000003,82.02,13,990,48,18,205,673,4,1.486,209.60000000000002
1998,1,2,16,30,22,348,9,0.138,1.5,94.12,11,990,22,46,46,348,1,1.409,201
1998,1,2,17,30,0,0,8,0.138,1.5,100,9,990,0,0,0,0,0,1.354,194.4
1998,1,2,18,30,0,0,7,0.138,1.5,100,8,990,0,0,0,0,0,1.325,192.20000000000002
1998,1,2,19,30,0,0,7,0.138,1.5,100,8,990,0,0,0,0,0,1.315,193.10000000000002
1998,1,2,20,30,0,0,7,0.138,1.4000000000000001,100,8,990,0,0,0,0,0,1.318,195.3
1998,1,2,21,30,0,0,6,0.138,1.4000000000000001,100,7,990,0,0,0,0,0,1.325,196.8
1998,1,2,22,30,0,0,6,0.138,1.3,100,7,990,0,0,0,0,0,1.324,197.10000000000002
1998,1,2,23,30,0,0,6,0.138,1.2000000000000002,100,7,990,0,0,0,0,0,1.306,195.4
1998,1,3,0,30,0,0,4,0.138,1.1,100,6,990,0,0,0,0,0,1.2710000000000001,187.20000000000002
1998,1,3,1,30,0,0,4,0.138,1.1,100,6,990,0,0,0,0,0,1.224,177.70000000000002
1998,1,3,2,30,0,0,4,0.138,1.1,100,6,990,0,0,0,0,0,1.178,173.4
1998,1,3,3,30,0,0,4,0.138,1.1,100,6,990,0,0,0,0,1,1.1400000000000001,170.70000000000002
1998,1,3,4,30,0,0,4,0.138,1.2000000000000002,100,6,990,0,0,0,0,3,1.107,168.60000000000002
1998,1,3,5,30,0,0,4,0.138,1.3,100,6,990,0,0,0,0,1,1.075,168.8
1998,1,3,6,30,0,0,4,0.138,1.6,100,6,990,0,0,0,0,3,1.048,169.70000000000002
1998,1,3,7,30,14,201,5,0.138,2,96.01,7,1000,14,20,20,201,1,1.037,167.5
1998,1,3,8,30,76,66,6,0.138,2.5,90.31,9,1000,46,89,172,631,3,1.048,165.5
1998,1,3,9,30,133,269,7,0.138,3,82.57000000000001,11,1000,61,225,330,789,2,1.079,165.20000000000002
1998,1,3,10,30,69,862,6,0.138,3.1,75.88,12,1000,69,450,450,862,0,1.1260000000000001,172.20000000000002
1998,1,3,11,30,71,897,6,0.138,3.1,67.6,13,1000,71,517,517,897,0,1.178,178.20000000000002
1998,1,3,12,30,211,317,5,0.138,3,61.52,14,990,72,371,523,897,2,1.225,181.60000000000002
1998,1,3,13,30,171,16,5,0.138,2.7,61.620000000000005,14,990,70,179,469,869,4,1.254,181.3
1998,1,3,14,30,137,16,6,0.138,2.2,66.96000000000001,13,990,63,144,359,804,4,1.27,180.3
1998,1,3,15,30,87,21,6,0.138,1.5,76.25,12,990,51,93,208,668,4,1.274,175.9
1998,1,3,16,30,21,0,7,0.138,1.2000000000000002,91.49,10,990,24,21,48,329,4,1.2630000000000001,159.70000000000002
1998,1,3,17,30,0,0,6,0.138,1.5,99.53,8,990,0,0,0,0,3,1.244,155.9
1998,1,3,18,30,0,0,6,0.138,1.7000000000000002,97.21000000000001,8,990,0,0,0,0,0,1.225,156.8
1998,1,3,19,30,0,0,6,0.138,1.9000000000000001,100,7,990,0,0,0,0,0,1.21,157.3
1998,1,3,20,30,0,0,6,0.138,2.1,100,7,990,0,0,0,0,4,1.21,156.60000000000002
1998,1,3,21,30,0,0,6,0.138,2.4000000000000004,100,7,990,0,0,0,0,1,1.228,156.3
1998,1,3,22,30,0,0,6,0.138,2.7,100,7,990,0,0,0,0,4,1.266,156.60000000000002
1998,1,3,23,30,0,0,6,0.138,3,100,7,990,0,0,0,0,4,1.321,158.20000000000002
1998,1,4,0,30,0,0,6,0.138,3.3000000000000003,100,7,990,0,0,0,0,0,1.393,157.8
1998,1,4,1,30,0,0,6,0.138,3.6,100,7,990,0,0,0,0,1,1.482,156.9
1998,1,4,2,30,0,0,6,0.138,3.8000000000000003,100,7,990,0,0,0,0,4,1.585,155.10000000000002
1998,1,4,3,30,0,0,6,0.138,3.8000000000000003,100,7,990,0,0,0,0,4,1.697,155
1998,1,4,4,30,0,0,6,0.138,3.3000000000000003,99.41,8,990,0,0,0,0,8,1.797,154.20000000000002
1998,1,4,5,30,0,0,7,0.138,2.5,100,8,990,0,0,0,0,7,1.827,169.9
1998,1,4,6,30,0,0,6,0.138,2.2,100,7,990,0,0,0,0,4,1.74,229.60000000000002
1998,1,4,7,30,1,0,6,0.138,2.3000000000000003,100,7,990,15,1,17,69,4,1.552,267.6
1998,1,4,8,30,12,0,6,0.138,2.3000000000000003,100,7,990,61,12,159,490,8,1.324,283.1
1998,1,4,9,30,53,0,5,0.138,2.3000000000000003,93.27,8,1000,81,53,317,693,7,1.156,310.40000000000003
1998,1,4,10,30,8,0,5,0.138,2.4000000000000004,83.32000000000001,9,1000,89,8,440,792,7,1.118,328.70000000000005
1998,1,4,11,30,80,0,4,0.138,2.3000000000000003,73.46000000000001,10,1000,102,80,503,805,7,1.173,323.3
1998,1,4,12,30,193,21,3,0.138,2.5,66.1,11,1000,115,203,504,770,3,1.227,303.8
1998,1,4,13,30,165,9,3,0.138,2.6,65.46000000000001,11,1000,117,169,447,714,7,1.237,296.3
1998,1,4,14,30,104,637,4,0.138,2.4000000000000004,71.02,10,1000,104,340,340,637,0,1.216,299.2
1998,1,4,15,30,74,513,4,0.138,1.5,78.77,9,1000,74,197,197,513,1,1.185,304.5
1998,1,4,16,30,31,186,5,0.138,0.9,95.06,7,1000,31,45,45,186,4,1.1500000000000001,309.8
1998,1,4,17,30,0,0,4,0.138,0.9,95.65,6,1000,0,0,0,0,1,1.115,308.5
1998,1,4,18,30,0,0,4,0.138,0.9,100,5,1000,0,0,0,0,0,1.091,300.6
1998,1,4,19,30,0,0,4,0.138,0.9,100,5,1000,0,0,0,0,0,1.081,292.5
1998,1,4,20,30,0,0,2,0.138,1,100,4,1000,0,0,0,0,0,1.079,289.5
1998,1,4,21,30,0,0,2,0.138,1,100,4,1000,0,0,0,0,0,1.067,290.8
1998,1,4,22,30,0,0,2,0.138,1,100,4,1000,0,0,0,0,0,1.043,295.90000000000003
1998,1,4,23,30,0,0,2,0.138,1,100,3,1000,0,0,0,0,0,1.018,301.40000000000003
1998,1,5,0,30,0,0,2,0.138,1,100,3,1000,0,0,0,0,0,0.995,303
1998,1,5,1,30,0,0,2,0.138,1,100,3,1000,0,0,0,0,0,0.972,303.90000000000003
1998,1,5,2,30,0,0,1,0.138,1.1,100,2,1000,0,0,0,0,0,0.9480000000000001,306
1998,1,5,3,30,0,0,1,0.138,1.1,100,2,1000,0,0,0,0,0,0.922,308.40000000000003
1998,1,5,4,30,0,0,1,0.138,1,100,2,1000,0,0,0,0,0,0.895,310.8
1998,1,5,5,30,0,0,1,0.138,0.9,100,2,1000,0,0,0,0,0,0.863,311.6
1998,1,5,6,30,0,0,1,0.138,1.1,100,2,1000,0,0,0,0,0,0.8270000000000001,306.1
1998,1,5,7,30,14,181,2,0.138,1.4000000000000001,100,3,1000,14,20,20,181,0,0.79,293.5
1998,1,5,8,30,48,632,2,0.138,1.4000000000000001,96.83,4,1010,48,175,175,632,0,0.754,288.6
1998,1,5,9,30,62,805,3,0.138,1.6,87.7,6,1010,62,337,337,805,0,0.726,278.7
1998,1,5,10,30,67,893,3,0.138,1.9000000000000001,72.97,9,1010,67,463,463,893,0,0.706,306.1
1998,1,5,11,30,67,934,2,0.138,2.1,64.19,10,1000,67,534,534,934,0,0.6880000000000001,316.3
1998,1,5,12,30,66,943,1,0.138,2.3000000000000003,55.59,11,1000,66,544,544,943,0,0.672,325.3
1998,1,5,13,30,63,923,0,0.138,2.5,53.54,11,1000,63,491,491,923,0,0.655,332.90000000000003
1998,1,5,14,30,56,870,0,0.138,2.6,56.42,10,1000,56,381,381,870,0,0.639,333.20000000000005
1998,1,5,15,30,45,753,0,0.138,1.9000000000000001,65.36,8,1000,45,227,227,753,0,0.623,330.8
1998,1,5,16,30,23,449,2,0.138,1.3,88.19,5,1010,23,58,58,449,0,0.607,329.20000000000005
1998,1,5,17,30,0,0,1,0.138,1.3,87.96000000000001,4,1010,0,0,0,0,0,0.593,330.40000000000003
1998,1,5,18,30,0,0,0,0.138,1.4000000000000001,91.64,3,1010,0,0,0,0,0,0.583,332.20000000000005
1998,1,5,19,30,0,0,0,0.138,1.2000000000000002,96.34,2,1010,0,0,0,0,0,0.578,335.90000000000003
1998,1,5,20,30,0,0,0,0.138,1.1,95.08,2,1010,0,0,0,0,0,0.578,335.3
1998,1,5,21,30,0,0,0,0.138,1,93.91,2,1010,0,0,0,0,0,0.581,329.70000000000005
1998,1,5,22,30,0,0,0,0.138,0.9,92.60000000000001,2,1010,0,0,0,0,0,0.589,316.90000000000003
1998,1,5,23,30,0,0,0,0.138,0.8,92.01,2,1010,0,0,0,0,0,0.614,290.1
1998,1,6,0,30,0,0,0,0.138,0.8,92.17,2,1010,0,0,0,0,0,0.665,268.7
1998,1,6,1,30,0,0,0,0.138,0.8,92.56,2,1010,0,0,0,0,4,0.732,268.40000000000003
1998,1,6,2,30,0,0,0,0.138,0.8,93.35000000000001,2,1010,0,0,0,0,4,0.794,270.1
1998,1,6,3,30,0,0,0,0.138,0.7000000000000001,92.22,2,1010,0,0,0,0,1,0.849,271.7
1998,1,6,4,30,0,0,0,0.138,0.6000000000000001,85.29,3,1010,0,0,0,0,7,0.909,272.8
1998,1,6,5,30,0,0,0,0.138,0.5,85.52,3,1010,0,0,0,0,7,0.972,268.7
1998,1,6,6,30,0,0,0,0.138,0.6000000000000001,84.02,3,1010,0,0,0,0,0,1.016,243.4
1998,1,6,7,30,3,0,0,0.138,0.9,77.87,4,1010,13,3,19,201,7,1.034,221.70000000000002
1998,1,6,8,30,27,0,1,0.138,1.1,75.64,6,1010,46,27,172,629,8,1.056,227.70000000000002
1998,1,6,9,30,140,71,0,0.138,1,63.230000000000004,8,1010,61,165,331,789,7,1.129,213.4
1998,1,6,10,30,184,284,0,0.138,1.1,53.13,10,1010,68,311,452,862,7,1.241,171.3
1998,1,6,11,30,197,385,0,0.138,1.4000000000000001,48.230000000000004,11,1010,73,390,519,889,7,1.32,137.9
1998,1,6,12,30,74,888,0,0.138,0.9,45.050000000000004,12,1010,74,526,526,888,1,1.3820000000000001,144.1
1998,1,6,13,30,155,495,0,0.138,0.6000000000000001,49.02,11,1010,70,385,472,863,7,1.508,238
1998,1,6,14,30,62,806,1,0.138,1,57.82,10,1010,62,364,364,806,0,1.596,4.5
1998,1,6,15,30,50,674,2,0.138,0.8,68.47,9,1010,50,214,214,674,0,1.582,40.400000000000006
1998,1,6,16,30,3,0,3,0.138,0.30000000000000004,78.64,8,1010,24,3,53,363,4,1.571,15.200000000000001
1998,1,6,17,30,0,0,2,0.138,0.30000000000000004,77.64,7,1010,0,0,0,0,4,1.58,17.6
1998,1,6,18,30,0,0,1,0.138,0.7000000000000001,80.66,6,1010,0,0,0,0,4,1.605,100.2
1998,1,6,19,30,0,0,1,0.138,1,78.43,6,1010,0,0,0,0,4,1.6620000000000001,113.9
1998,1,6,20,30,0,0,1,0.138,1.3,82.26,5,1010,0,0,0,0,4,1.73,127.5
1998,1,6,21,30,0,0,1,0.138,1.5,83.14,5,1000,0,0,0,0,4,1.817,144.8
1998,1,6,22,30,0,0,1,0.138,1.5,79.92,6,1000,0,0,0,0,4,1.9180000000000001,160.3
1998,1,6,23,30,0,0,2,0.138,1.1,85.09,6,1000,0,0,0,0,4,1.994,172.10000000000002
1998,1,7,0,30,0,0,3,0.138,0.9,90.76,6,1000,0,0,0,0,7,2.016,170.3
1998,1,7,1,30,0,0,4,0.138,1,87.39,7,1000,0,0,0,0,7,2.017,139.20000000000002
1998,1,7,2,30,0,0,4,0.138,1.4000000000000001,94.03,6,1000,0,0,0,0,4,2.051,128.9
1998,1,7,3,30,0,0,4,0.138,1.7000000000000002,94.52,6,1000,0,0,0,0,1,2.095,123.4
1998,1,7,4,30,0,0,4,0.138,1.7000000000000002,94.28,6,1000,0,0,0,0,1,2.117,125.10000000000001
1998,1,7,5,30,0,0,4,0.138,1.6,94.3,6,1000,0,0,0,0,4,2.1,131.6
1998,1,7,6,30,0,0,4,0.138,1.5,95.06,6,1000,0,0,0,0,1,2.057,137.5
1998,1,7,7,30,13,181,4,0.138,1.6,89.86,7,1000,13,18,18,181,0,2.009,143.1
1998,1,7,8,30,69,0,5,0.138,1.9000000000000001,84.53,9,1000,45,69,167,605,3,1.957,142.5
1998,1,7,9,30,142,177,6,0.138,2,76.86,11,1000,61,203,324,766,3,1.8900000000000001,139
1998,1,7,10,30,70,840,7,0.138,1.7000000000000002,76.92,12,1000,70,445,445,840,1,1.802,139.1
1998,1,7,11,30,75,873,7,0.138,1.3,75.64,13,1000,75,514,514,873,1,1.698,148.6
1998,1,7,12,30,213,329,8,0.138,0.9,77.9,13,1000,74,381,526,884,4,1.599,154.3
1998,1,7,13,30,174,411,8,0.138,0.6000000000000001,73.92,14,1000,71,367,475,863,7,1.5250000000000001,137.20000000000002
1998,1,7,14,30,140,353,8,0.138,0.5,79.54,13,1000,64,274,369,807,8,1.482,99.9
1998,1,7,15,30,83,340,9,0.138,0.5,88.82000000000001,12,1000,51,167,220,683,4,1.454,50.800000000000004
1998,1,7,16,30,29,135,8,0.138,0.7000000000000001,97.73,10,1000,26,40,57,374,7,1.431,32.7
1998,1,7,17,30,0,0,7,0.138,0.7000000000000001,97.61,9,1000,0,0,0,0,7,1.4020000000000001,28.5
1998,1,7,18,30,0,0,7,0.138,0.5,93.74,9,1000,0,0,0,0,7,1.352,22.700000000000003
1998,1,7,19,30,0,0,6,0.138,0.2,90.52,9,1000,0,0,0,0,6,1.3,15.100000000000001
1998,1,7,20,30,0,0,6,0.138,0.2,94.98,8,1000,0,0,0,0,7,1.278,295.1
1998,1,7,21,30,0,0,6,0.138,0.4,94.14,8,1000,0,0,0,0,7,1.283,236.20000000000002
1998,1,7,22,30,0,0,6,0.138,0.4,94.18,8,1000,0,0,0,0,7,1.305,245.5
1998,1,7,23,30,0,0,6,0.138,0.4,94.33,8,1000,0,0,0,0,4,1.35,272.5
1998,1,8,0,30,0,0,6,0.138,0.30000000000000004,100,7,1000,0,0,0,0,7,1.412,296.90000000000003
1998,1,8,1,30,0,0,6,0.138,0.30000000000000004,100,7,1000,0,0,0,0,7,1.477,337.90000000000003
1998,1,8,2,30,0,0,6,0.138,0.4,100,7,1000,0,0,0,0,7,1.542,17.1
1998,1,8,3,30,0,0,6,0.138,0.30000000000000004,100,7,1000,0,0,0,0,7,1.604,40.800000000000004
1998,1,8,4,30,0,0,5,0.138,0.2,98.69,7,1000,0,0,0,0,4,1.6600000000000001,71.9
1998,1,8,5,30,0,0,4,0.138,0.30000000000000004,100,6,1000,0,0,0,0,7,1.711,214.8
1998,1,8,6,30,0,0,4,0.138,0.5,100,6,1000,0,0,0,0,7,1.7630000000000001,232.5
1998,1,8,7,30,3,0,5,0.138,0.6000000000000001,98.5,7,1000,14,3,19,166,8,1.827,234.3
1998,1,8,8,30,29,0,6,0.138,0.8,95.46000000000001,8,1000,48,29,167,591,8,1.9040000000000001,229.8
