Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,111430,-,-,-,36.77,-120.58,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Clearsky DHI,GHI,Clearsky GHI,Clearsky DNI,Cloud Type,Precipitable Water,Wind Direction
2012,1,1,0,30,0,0,0,0.14,0.30000000000000004,56.69,9,1000,0,0,0,0,1,0.969,160.20000000000002
2012,1,1,1,30,0,0,0,0.14,0.30000000000000004,60.24,8,1000,0,0,0,0,4,0.9510000000000001,150.8
2012,1,1,2,30,0,0,0,0.14,0.30000000000000004,59.51,8,1000,0,0,0,0,0,0.928,158.60000000000002
2012,1,1,3,30,0,0,0,0.14,0.4,58.5,8,1000,0,0,0,0,0,0.911,182
2012,1,1,4,30,0,0,0,0.14,0.6000000000000001,61.45,7,1000,0,0,0,0,0,0.902,190.70000000000002
2012,1,1,5,30,0,0,-1,0.14,0.8,59.980000000000004,7,1000,0,0,0,0,1,0.898,184.3
2012,1,1,6,30,0,0,-1,0.14,0.9,58.21,7,1000,0,0,0,0,3,0.898,177.60000000000002
2012,1,1,7,30,14,160,-2,0.14,1,52.730000000000004,8,1000,14,19,19,160,1,0.895,168.8
2012,1,1,8,30,71,5,0,0.14,1.5,44.54,12,1010,49,72,169,601,3,0.886,159.3
2012,1,1,9,30,138,201,-2,0.14,2.2,32,15,1010,66,207,328,771,3,0.864,150.5
2012,1,1,10,30,71,862,-3,0.14,2.7,25.28,18,1000,71,451,451,862,0,0.8270000000000001,141.20000000000002
2012,1,1,11,30,75,899,-4,0.14,2.9000000000000004,19.17,21,1000,75,520,520,899,0,0.783,139.9
